--with-select_module,--with-poll_module,--with-threads,--with-file-aio,--with-http_ssl_module,--with-http_v2_module,--with-http_realip_module,--with-http_addition_module,--with-http_xslt_module,--with-http_xslt_module=dynamic,--with-http_image_filter_module,--with-http_image_filter_module=dynamic,--with-http_geoip_module,--with-http_geoip_module=dynamic,--with-http_sub_module,--with-http_dav_module,--with-http_flv_module,--with-http_mp4_module,--with-http_gunzip_module,--with-http_gzip_static_module,--with-http_auth_request_module,--with-http_random_index_module,--with-http_secure_link_module,--with-http_degradation_module,--with-http_slice_module,--with-http_stub_status_module,--with-http_perl_module=dynamic,--with-mail,--with-mail=dynamic,--with-mail_ssl_module,--with-stream,--with-stream=dynamic,--with-stream_ssl_module,--with-stream_realip_module,--with-stream_geoip_module,--with-stream_geoip_module=dynamic,--with-stream_ssl_preread_module,--with-google_perftools_module,--with-compat,--with-pcre,--with-pcre-jit,--with-zlib-asm=CPU,--with-libatomic,--with-debug,--without-select_module,--without-poll_module,--without-http_charset_module,--without-http_gzip_module,--without-http_ssi_module,--without-http_userid_module,--without-http_access_module,--without-http_auth_basic_module,--without-http_mirror_module,--without-http_autoindex_module,--without-http_geo_module,--without-http_map_module,--without-http_split_clients_module,--without-http_referer_module,--without-http_rewrite_module,--without-http_proxy_module,--without-http_fastcgi_module,--without-http_uwsgi_module,--without-http_scgi_module,--without-http_grpc_module,--without-http_memcached_module,--without-http_limit_conn_module,--without-http_limit_req_module,--without-http_empty_gif_module,--without-http_browser_module,--without-http_upstream_hash_module,--without-http_upstream_ip_hash_module,--without-http_upstream_least_conn_module,--without-http_upstream_random_module,--without-http_upstream_keepalive_module,--without-http_upstream_zone_module,--without-http,--without-http-cache,--without-mail_pop3_module,--without-mail_imap_module,--without-mail_smtp_module,--without-stream_limit_conn_module,--without-stream_access_module,--without-stream_geo_module,--without-stream_map_module,--without-stream_split_clients_module,--without-stream_return_module,--without-stream_upstream_hash_module,--without-stream_upstream_least_conn_module,--without-stream_upstream_random_module,--without-stream_upstream_zone_module,binary-size,unit,nr-of-gadgets
true,false,false,false,true,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false,true,true,true,true,true,true,true,false,true,false,true,false,true,false,false,true,true,true,false,false,true,true,false,true,false,true,false,true,false,false,true,true,false,true,false,false,false,true,false,false,false,false,false,false,false,1504192,bytes,12238
false,true,true,false,true,false,true,true,false,false,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,true,true,true,false,false,false,true,false,true,false,false,true,false,false,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,false,false,false,true,true,true,true,true,false,true,1821344,bytes,14512
true,true,true,false,true,true,false,false,false,false,false,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,false,false,true,false,true,false,false,true,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,true,false,true,true,false,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,false,true,true,false,true,false,false,false,false,false,2472936,bytes,18097
true,false,true,false,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,false,false,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,true,true,false,true,false,false,false,false,false,true,true,false,true,false,false,true,false,false,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,false,true,true,false,false,false,true,true,false,1552760,bytes,12400
false,true,false,true,true,true,false,false,false,false,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,false,false,true,true,true,false,false,false,false,true,false,false,true,true,true,false,false,true,true,false,true,false,false,false,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,false,1763696,bytes,13963
true,true,false,false,true,false,false,false,true,true,false,true,false,false,false,true,true,false,false,false,false,true,true,true,false,true,true,true,false,false,true,false,true,true,false,true,false,true,false,true,false,true,true,false,true,false,true,true,false,true,true,false,false,false,false,true,true,true,true,true,false,false,true,false,true,true,false,false,true,true,false,true,false,true,true,true,false,false,true,false,false,true,true,false,false,false,true,true,true,true,2646432,bytes,19383
false,false,false,false,false,false,true,true,false,true,false,false,false,true,false,false,true,false,true,true,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,true,true,true,false,false,false,true,true,false,false,true,false,false,false,false,false,true,true,true,false,true,true,false,false,false,false,true,false,false,true,true,false,true,true,false,false,true,true,false,true,false,true,false,true,true,false,false,true,true,true,true,true,false,false,false,4508480,bytes,31006
false,false,false,true,false,true,false,false,false,false,true,true,false,true,true,true,false,false,true,true,false,false,false,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,false,true,false,true,false,true,false,true,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,false,false,false,true,false,true,false,true,true,true,false,true,false,true,true,true,false,false,true,false,true,false,false,1758624,bytes,14049
false,true,false,false,true,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,true,false,true,true,true,false,false,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,false,true,false,false,true,true,false,true,true,true,false,true,true,false,true,false,true,true,false,false,false,true,true,false,true,false,2078656,bytes,16516
false,true,true,false,false,false,true,false,false,true,true,false,true,false,true,false,false,true,true,false,false,true,false,false,true,false,true,true,true,false,false,true,true,false,true,true,true,false,true,true,true,false,true,false,false,true,false,true,true,true,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,true,true,true,true,false,true,true,true,false,false,true,true,false,false,false,true,false,false,false,true,true,1807504,bytes,14506
true,false,true,true,true,true,false,true,false,false,true,false,true,true,true,true,true,false,false,true,false,true,false,false,true,true,true,false,false,false,false,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,false,true,true,false,false,true,true,true,false,true,false,false,false,true,false,false,false,false,true,false,false,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,false,true,true,false,false,true,true,true,5195912,bytes,33815
true,true,true,true,false,true,true,false,true,false,true,false,false,true,false,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,true,true,false,false,true,false,false,false,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,false,true,true,false,false,false,true,true,1867040,bytes,14586
true,true,true,false,true,false,true,false,false,false,false,false,true,false,false,false,false,true,false,true,true,false,false,true,true,false,true,false,true,true,true,false,false,true,true,true,false,false,true,false,true,true,false,false,false,true,false,true,true,true,true,false,true,false,false,false,false,true,false,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,true,true,false,false,true,false,true,true,false,2335416,bytes,17511
false,false,false,true,true,true,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,false,false,true,true,false,false,false,false,true,true,true,true,false,false,true,true,true,false,false,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,false,false,true,true,false,false,false,true,true,false,false,true,false,false,true,false,false,false,2435984,bytes,17734
false,false,true,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,true,true,true,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,false,true,false,false,true,false,true,false,true,true,false,true,false,false,true,true,false,true,false,false,false,false,false,true,false,false,true,false,true,true,false,false,true,true,false,true,false,true,false,true,false,false,false,true,false,true,false,true,true,false,false,true,2459360,bytes,18273
true,true,false,false,true,false,true,true,true,true,false,true,false,true,false,true,false,true,false,true,true,true,false,true,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,2355920,bytes,17713
true,true,false,false,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,false,true,false,true,false,false,true,true,true,false,true,false,true,true,false,true,true,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,true,true,false,false,true,true,true,false,false,false,true,false,true,false,false,true,true,true,false,false,true,true,true,false,false,false,false,false,false,false,2122560,bytes,16699
true,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,false,false,true,false,true,true,false,false,true,true,true,false,false,false,false,true,true,true,false,true,false,false,false,true,false,true,false,true,true,false,false,false,false,true,false,false,false,false,true,false,true,true,false,false,false,false,true,false,1814968,bytes,14493
false,false,true,false,false,true,true,false,false,true,true,true,false,true,true,true,true,false,true,false,false,false,true,false,false,true,false,true,true,true,false,true,true,true,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false,false,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,true,true,false,false,false,true,true,false,true,false,true,false,false,false,true,true,1788224,bytes,14378
false,false,true,false,true,true,true,true,false,false,false,false,true,true,false,false,true,false,true,true,true,true,false,false,false,false,false,true,true,false,true,true,false,true,true,true,true,true,false,false,false,false,false,false,true,true,true,false,false,true,false,false,true,false,true,true,false,true,false,true,false,false,true,false,true,true,true,true,true,false,false,true,true,false,true,true,true,true,false,false,false,true,true,false,true,true,true,false,true,false,1525720,bytes,12349
false,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,true,false,false,true,true,true,false,true,false,false,false,true,false,true,false,false,true,true,true,false,true,false,true,false,false,true,true,false,true,false,true,false,true,false,false,true,false,true,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false,false,false,true,false,true,false,false,true,true,false,true,false,true,true,false,false,false,true,4827336,bytes,30737
false,false,true,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,true,true,false,true,false,true,true,true,false,false,false,true,false,true,true,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,false,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true,false,true,false,false,true,true,true,false,true,true,false,false,false,false,true,false,false,true,false,1788224,bytes,14378
false,true,false,false,false,false,false,true,true,true,true,true,false,true,true,false,false,true,false,false,false,true,true,true,true,false,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,false,false,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,false,true,false,false,true,false,false,false,false,false,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,false,5164432,bytes,34375
false,true,false,true,true,false,false,true,false,true,true,true,true,true,false,false,true,false,true,true,false,true,true,false,false,true,false,true,true,false,true,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,true,true,false,false,true,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,false,true,false,true,false,false,false,true,true,false,false,true,true,true,true,false,true,true,true,true,true,false,1522192,bytes,12169
true,false,false,true,true,true,false,true,false,false,false,false,false,false,true,true,false,true,true,true,true,true,false,false,true,false,true,true,true,true,false,false,false,false,true,true,true,false,true,false,true,false,true,false,true,false,true,true,false,true,true,false,true,true,false,false,true,true,false,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true,false,false,true,true,true,false,true,false,false,true,1755016,bytes,13971
false,false,false,true,true,false,false,true,true,true,true,true,false,true,false,false,true,true,false,true,false,false,true,true,false,false,true,false,true,true,true,true,true,false,false,false,true,true,true,true,false,true,false,false,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,false,false,true,false,true,true,true,false,true,false,false,false,false,true,false,false,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,1786056,bytes,14144
true,true,false,false,false,true,true,false,false,false,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false,false,true,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,false,true,false,true,true,false,true,false,true,false,false,false,true,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,true,false,true,true,true,true,true,5262960,bytes,34141
true,false,false,false,true,false,true,false,false,false,false,true,false,true,true,false,true,false,false,true,true,true,false,false,true,false,false,true,false,true,true,true,false,true,true,true,true,true,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,true,true,false,false,true,false,true,true,false,true,false,false,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,false,false,true,false,true,true,false,false,false,2052968,bytes,16091
false,true,true,false,false,true,true,false,false,true,false,true,false,false,false,false,false,false,false,true,true,false,true,false,false,false,false,true,false,true,true,true,true,false,true,true,false,false,false,true,true,false,true,false,false,true,true,false,false,false,true,true,true,true,false,true,false,false,true,true,false,false,false,true,true,false,true,true,false,false,true,true,true,false,false,false,true,true,false,true,true,true,true,false,false,true,false,true,false,true,4840808,bytes,32574
true,true,false,false,true,true,false,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,false,false,true,true,false,true,true,false,true,true,false,true,false,true,false,false,false,true,false,false,false,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true,false,false,false,true,true,true,false,true,false,false,true,2118280,bytes,15580
false,false,false,false,false,true,false,true,true,true,false,false,true,false,true,false,true,false,false,true,true,true,true,true,false,false,false,true,false,true,false,false,false,true,true,true,false,true,false,false,true,true,true,false,true,false,false,true,false,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,false,true,true,false,true,false,true,false,false,true,true,false,false,false,true,true,true,false,true,true,true,true,true,true,false,true,5343736,bytes,35152
false,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,false,true,false,false,false,false,false,true,true,true,false,true,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,true,false,false,true,false,true,false,false,true,true,false,false,false,true,true,false,false,true,false,true,false,true,true,false,true,false,true,true,true,false,false,false,false,false,false,false,1777464,bytes,14195
false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,true,true,false,false,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,false,true,false,true,true,true,true,true,true,false,true,false,true,true,false,false,false,false,true,false,true,false,true,false,true,true,false,true,true,false,true,false,true,true,true,false,true,true,true,false,false,false,true,true,false,false,true,false,false,2054264,bytes,16288
false,true,true,false,false,true,false,false,true,true,false,true,false,true,true,false,false,false,true,false,false,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,true,false,true,true,false,false,false,false,true,false,true,true,true,false,true,true,false,true,true,true,false,false,false,false,true,false,false,true,true,true,false,false,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,false,true,false,true,2153312,bytes,16847
false,true,false,false,false,true,true,true,false,true,false,true,true,true,true,false,true,false,true,false,false,false,true,false,false,true,false,true,true,true,true,true,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,true,true,true,true,true,true,true,true,false,false,false,true,false,true,false,true,true,false,true,false,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false,true,1743728,bytes,14098
true,true,true,false,false,false,false,true,true,false,true,false,false,true,false,false,true,false,true,true,false,false,false,false,true,false,false,false,true,true,true,true,true,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,true,true,false,false,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,false,false,false,true,false,true,true,true,true,true,false,false,true,true,false,false,false,4111696,bytes,27050
false,true,true,false,false,true,true,false,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true,true,false,false,false,true,false,true,false,false,false,false,true,false,true,true,true,true,true,true,false,false,false,true,false,true,false,false,true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,true,false,false,false,true,true,false,true,false,false,false,true,true,true,true,2414720,bytes,17946
false,true,true,false,true,false,true,true,false,false,true,true,true,true,false,false,false,false,true,true,false,true,false,false,true,false,true,false,true,false,false,false,true,false,true,true,false,true,false,true,false,false,true,false,false,true,false,true,false,false,false,true,true,true,false,false,false,false,true,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,1533848,bytes,12331
true,false,true,true,false,false,true,true,true,true,false,true,false,false,false,true,false,false,true,true,false,false,false,true,false,false,true,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,false,false,true,true,false,true,false,false,false,true,true,true,false,false,true,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,false,false,true,4414352,bytes,29524
true,true,false,false,false,true,true,false,true,true,false,true,false,false,true,false,false,true,false,true,true,false,false,true,false,false,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,false,false,true,false,true,false,true,true,true,true,false,false,true,true,true,false,false,true,true,true,false,true,false,true,true,true,false,false,true,false,true,false,true,true,false,true,true,true,false,false,true,4742096,bytes,30840
false,false,false,true,false,true,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false,false,true,true,true,true,true,true,false,false,false,1748104,bytes,13918
false,false,false,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,false,true,false,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,true,true,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,false,false,true,true,false,true,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,false,true,false,false,1730336,bytes,13953
true,false,true,false,false,true,false,true,true,false,true,true,false,true,false,true,true,false,false,false,true,false,false,false,true,true,false,true,false,false,false,true,true,true,true,false,false,false,false,true,false,true,false,false,true,true,false,false,true,false,true,true,false,false,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,true,false,false,true,false,true,false,false,false,true,false,true,false,true,true,false,true,false,false,false,true,5376984,bytes,35303
false,false,false,true,true,false,true,true,true,true,false,true,false,false,false,false,true,true,true,false,false,true,true,true,true,false,true,true,false,false,false,true,false,false,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,false,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,true,true,false,true,true,false,true,true,false,false,false,true,false,true,true,true,false,true,true,true,false,true,false,false,true,4699272,bytes,30739
false,true,false,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,false,true,false,true,true,false,false,false,true,true,false,false,false,true,true,true,true,false,true,false,true,false,false,false,true,false,true,false,false,false,false,true,false,true,true,true,false,false,true,true,true,false,true,true,false,true,true,true,false,false,true,true,false,true,true,true,false,true,true,false,false,false,true,false,true,true,false,true,false,false,false,false,2112592,bytes,16424
false,true,true,false,false,false,true,true,true,true,true,true,false,true,true,false,false,false,false,true,true,false,true,false,false,true,true,false,true,true,false,false,false,false,true,true,true,false,true,true,true,false,true,false,false,true,true,false,false,false,false,false,false,true,true,false,true,false,false,false,true,false,true,true,false,false,true,false,false,true,true,false,false,true,true,true,true,false,true,false,false,true,true,true,true,false,true,true,true,false,1807504,bytes,14494
false,true,true,false,true,true,true,true,false,false,false,false,true,false,false,false,true,false,false,true,true,true,false,true,false,true,true,false,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,false,true,false,true,true,true,true,true,true,false,true,true,true,false,false,false,false,false,false,false,true,false,false,false,true,true,false,true,false,true,true,false,true,true,true,true,true,false,true,false,false,false,true,false,false,true,false,1542560,bytes,12444
false,false,true,false,false,false,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true,false,false,true,false,true,true,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,true,false,false,true,true,false,true,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,true,false,true,true,2046088,bytes,16247
true,false,true,true,true,true,true,true,true,false,false,true,true,false,true,false,false,true,false,false,false,false,false,true,false,true,false,false,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,true,true,false,true,false,true,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,false,true,true,false,false,true,true,false,false,false,true,2552200,bytes,18745
true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true,false,false,true,false,true,false,true,true,true,false,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false,true,true,true,true,false,false,false,true,true,false,false,true,false,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,2692624,bytes,19268
false,false,false,true,false,true,false,false,false,true,true,true,false,true,false,true,true,true,true,true,false,false,false,true,false,true,true,false,false,true,true,false,true,true,true,false,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,false,true,true,false,true,false,false,false,false,true,true,false,true,false,true,true,true,true,false,false,false,false,true,false,true,true,true,true,true,false,true,2442096,bytes,17767
false,true,true,true,false,false,false,true,false,true,false,false,true,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,true,false,true,true,false,true,true,true,false,true,true,true,false,false,false,true,false,true,false,false,true,false,false,true,true,false,true,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,1839096,bytes,14503
true,true,true,true,true,false,false,false,false,false,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true,true,true,false,true,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,false,false,false,true,true,false,false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,false,false,false,false,4591072,bytes,30250
true,true,true,false,true,false,true,true,false,false,false,true,false,false,false,true,true,false,false,true,false,false,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,false,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,false,true,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true,false,true,true,true,true,false,false,true,false,false,true,false,false,false,true,true,true,1831088,bytes,14593
true,false,false,true,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,false,true,true,true,false,false,true,false,true,true,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,true,true,true,true,false,true,false,true,true,true,true,true,false,false,false,true,false,false,true,5140376,bytes,33784
true,false,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,true,true,false,false,false,false,true,false,false,true,true,false,true,false,false,true,true,true,true,false,true,false,false,true,false,false,false,false,true,true,false,true,true,true,false,true,false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,1485464,bytes,12114
true,false,false,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,false,true,false,false,false,false,false,true,false,true,false,true,true,true,true,false,true,true,false,true,false,false,false,true,true,true,false,false,false,false,false,true,false,true,true,false,false,false,true,false,true,false,true,true,true,false,true,false,true,true,true,false,true,1746992,bytes,14037
true,false,false,true,false,false,false,true,true,false,true,false,true,false,false,true,true,true,false,false,true,false,false,true,true,false,false,true,true,true,true,false,false,false,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true,true,false,true,true,true,true,false,true,true,true,5636528,bytes,36388
false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,false,true,false,true,true,false,false,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,true,5527728,bytes,34019
true,false,false,true,false,true,true,true,false,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true,false,false,false,true,false,true,true,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,true,true,true,true,true,false,false,false,true,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true,false,false,false,false,1770744,bytes,13959
true,true,false,false,true,true,false,false,true,true,false,true,false,false,false,true,false,true,true,true,false,false,true,false,false,false,true,false,true,true,true,false,true,true,true,false,false,true,true,false,true,true,false,false,false,false,false,true,false,true,true,true,false,false,false,true,false,true,true,true,false,true,true,true,false,true,true,true,false,false,true,false,true,true,false,false,false,true,false,false,true,true,true,true,false,true,false,false,false,true,5439464,bytes,35263
false,true,true,true,true,false,false,false,true,true,false,true,true,false,true,true,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,false,true,false,true,true,true,true,false,false,false,true,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false,false,false,false,true,true,false,1829512,bytes,14580
false,true,false,false,true,false,true,true,false,false,false,false,false,false,false,true,true,true,true,false,false,false,true,false,true,false,true,true,false,false,false,true,true,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,true,true,true,false,true,true,false,true,true,false,true,false,false,true,true,false,true,true,false,false,2025024,bytes,15693
false,false,true,false,true,false,true,false,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,false,true,true,true,false,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,true,true,false,true,false,true,true,true,false,true,true,true,false,true,false,true,false,true,false,false,true,true,false,true,true,false,true,true,false,false,true,false,1510640,bytes,12264
false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,true,true,true,true,true,false,true,false,false,true,false,false,true,true,true,false,true,false,true,true,false,true,false,false,false,false,true,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,false,false,false,true,false,true,false,true,false,false,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,true,false,false,true,false,false,false,false,4460920,bytes,29274
true,true,false,false,false,false,false,true,true,true,false,false,false,true,true,false,true,true,false,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,false,true,false,true,true,false,true,false,false,false,true,false,true,true,true,false,true,true,false,true,false,false,true,false,false,false,true,false,true,true,true,true,false,true,false,false,3948352,bytes,26421
true,false,true,true,false,false,true,true,false,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,true,false,false,false,true,true,false,true,false,false,true,true,true,false,true,false,false,true,true,true,true,true,false,false,false,false,false,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,false,true,false,true,true,false,true,false,true,true,2090008,bytes,15513
